"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory",,
"2701552	Juncus megacephalus M.A.Curtis	2701552	Juncus megacephalus M.A.Curtis	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus megacephalus	2701552	NE",,
"2752815	Erythronium americanum Ker Gawl.	2752815	Erythronium americanum Ker Gawl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Liliaceae	7699	Erythronium	2740136	Erythronium americanum	2752815	NE",,
"2881680	Quercus pagoda Raf.	2881680	Quercus pagoda Raf.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pagoda	2881680	LC",,
"2882963	Vaccinium stamineum var. sericeum C.Mohr	2882849	Vaccinium corymbosum L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium corymbosum	2882849	",,
"2966796	Apios americana Medik.	2966796	Apios americana Medik.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Apios	2966790	Apios americana	2966796	NE",,
"3082230	Cornus foemina Mill.	3082230	Cornus foemina Mill.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Cornaceae	6713	Cornus	3082226	Cornus foemina	3082230	LC",,
"4134504	Dichanthelium ensifolium var. unciphyllum (Trin.) B.F.Hansen & Wunderlin	4133364	Dichanthelium tenue (Muhl.) Freckmann & Lelong	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Dichanthelium	2702537	Dichanthelium tenue	4133364	",,
"2701817	Juncus roemerianus Scheele	2701817	Juncus roemerianus Scheele	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus roemerianus	2701817	LC",,
"2725516	Carex scabrata Schwein.	2725516	Carex scabrata Schwein.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex scabrata	2725516	LC",,
"2888276	Pyrola chlorantha Sw.	2888276	Pyrola chlorantha Sw.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Pyrola	2888249	Pyrola chlorantha	2888276	NE",,
"3032791	Saxifraga michauxii Britton	8183560	Micranthes petiolaris (Raf.) Brouillet & Gornall	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Micranthes	6447095	Micranthes petiolaris	8183560	NE",,
"5303416	Callisia graminea (Small) G.C.Tucker	5303416	Callisia graminea (Small) G.C.Tucker	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Commelinales	553	Commelinaceae	2763195	Callisia	2763692	Callisia graminea	5303416	NE",,
"2692919	Xyris baldwiniana Schult.	2692919	Xyris baldwiniana Schult.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Xyridaceae	8496	Xyris	2692599	Xyris baldwiniana	2692919	NE",,
"2882962	Vaccinium simulatum Small	2882849	Vaccinium corymbosum L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium corymbosum	2882849	NE",,
"3059954	Croton elliottii Chapm.	3059954	Croton elliottii Chapm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Croton	3057454	Croton elliottii	3059954	NE",,
"3083838	Chenopodium album L.	3083838	Chenopodium album L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodium	3083823	Chenopodium album	3083838	NE",,
"3683882	Osmanthus americanus Benth. & Hook.f."," 1876	3683882	Osmanthus americanus Benth. & Hook.f."," 1876	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Osmanthus	3172275	Osmanthus americanus	3683882	NE"
"5296298	Sisyrinchium rosulatum E.P.Bicknell	5296298	Sisyrinchium rosulatum E.P.Bicknell	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Sisyrinchium	8311345	Sisyrinchium rosulatum	5296298	NE",,
"5541277	Halesia tetraptera var. monticola (Rehder) Reveal & Seldin	5541277	Halesia tetraptera var. monticola (Rehder) Reveal & Seldin	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Styracaceae	2507	Halesia	3032919	Halesia tetraptera	5371652	",,
"2720269	Scirpus georgianus R.M.Harper	2720269	Scirpus georgianus R.M.Harper	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Scirpus	2720078	Scirpus georgianus	2720269	LC",,
"2888322	Clethra acuminata Michx.	2888322	Clethra acuminata Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Clethraceae	6707	Clethra	2888321	Clethra acuminata	2888322	LC",,
"7363888	Erigeron quercifolius Lam.	7363888	Erigeron quercifolius Lam.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Erigeron	3146588	Erigeron quercifolius	7363888	NE",,
"2706263	Aristida stricta Michx.	2706263	Aristida stricta Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aristida	2706249	Aristida stricta	2706263	NE",,
"2725211	Carex leavenworthii Dewey	2725211	Carex leavenworthii Dewey	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex leavenworthii	2725211	NE",,
"2726880	Carex flava L.	2726880	Carex flava L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex flava	2726880	LC",,
"8879961	Quercus stellata Wangenh.	8879961	Quercus stellata Wangenh.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus stellata	8879961	LC",,
"2891677	Oxalis dillenii Jacq.	2891677	Oxalis dillenii Jacq.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Oxalidaceae	6697	Oxalis	2891642	Oxalis dillenii	2891677	NE",,
"3172206	Veronicastrum virginicum (L.) Farw.	3172206	Veronicastrum virginicum (L.) Farw.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronicastrum	3172205	Veronicastrum virginicum	3172206	NE",,
"3189452	Hypericum L.	3189452	Hypericum L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452			NE",,
"3189466	Hypericum cistifolium Lam.	3189466	Hypericum cistifolium Lam.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum cistifolium	3189466	NE",,
"7767428	Carpinus caroliniana var. caroliniana	2875842	Carpinus caroliniana Walter	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Carpinus	2875770	Carpinus caroliniana	2875842	",,
"2873857	Linum striatum Walter	2873857	Linum striatum Walter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Linaceae	2493	Linum	2873855	Linum striatum	2873857	NE",,
"2874069	Helianthemum canadense (L.) Michx.	2874071	Crocanthemum canadense (L.) Britton	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Cistaceae	6635	Crocanthemum	7803336	Crocanthemum canadense	2874071	NE",,
"2926682	Lamium purpureum L.	2926682	Lamium purpureum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Lamium	2926678	Lamium purpureum	2926682	NE",,
"2927334	Piloblephis rigida (W.Bartram ex Benth.) Raf.	2927334	Piloblephis rigida (W.Bartram ex Benth.) Raf.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Piloblephis	2927333	Piloblephis rigida	2927334	NE",,
"2964435	Lupinus perennis L.	2964435	Lupinus perennis L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lupinus	2963774	Lupinus perennis	2964435	LC",,
"5295574	Smilax bona-nox L.	5295574	Smilax bona-nox L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Smilacaceae	7702	Smilax	2740627	Smilax bona-nox	5295574	NE",,
"2692712	Xyris laxifolia var. iridifolia (Chapm.) Kral	2692712	Xyris laxifolia var. iridifolia (Chapm.) Kral	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Xyridaceae	8496	Xyris	2692599	Xyris laxifolia	2692711	",,
"2713916	Cyperus croceus Vahl	2713916	Cyperus croceus Vahl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus croceus	2713916	LC",,
"2721280	Rhynchospora tracyi Britton	2721280	Rhynchospora tracyi Britton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora tracyi	2721280	NE",,
"3085399	Sagina decumbens (Elliott) Torr. & A.Gray	3085399	Sagina decumbens (Elliott) Torr. & A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Sagina	3085387	Sagina decumbens	3085399	NE",,
"3189512	Hypericum microsepalum (Torr. & A.Gray) A.Gray ex S.Watson	8164078	Hypericum microsepalum (Torr. & A.Gray) A.Gray	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum microsepalum	8164078	NE",,
"5402802	Eupatorium glaucescens Elliott	5402801	Eupatorium linearifolium Walter	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eupatorium	3142374	Eupatorium linearifolium	5402801	NE",,
"2981488	Strophostyles umbellata (Muhl. ex Willd.) Britton	2981488	Strophostyles umbellata (Muhl. ex Willd.) Britton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Strophostyles	2981480	Strophostyles umbellata	2981488	NE",,
"2984491	Celtis laevigata Willd.	2984491	Celtis laevigata Willd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Cannabaceae	2384	Celtis	2984479	Celtis laevigata	2984491	LC",,
"3169000	Cerothamnus pumilus (Michx.) Small	3168995	Morella cerifera (L.) Small	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Myricaceae	2432	Morella	7780807	Morella cerifera	3168995	NE",,
"3992339	Pseudolycopodiella caroliniana (L.) Holub	3992339	Pseudolycopodiella caroliniana (L.) Holub	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Pseudolycopodiella	6385523	Pseudolycopodiella caroliniana	3992339	NE",,
"2721829	Rhynchospora thornei Kral	2721829	Rhynchospora thornei Kral	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora thornei	2721829	NE",,
"3033394	Ranunculus recurvatus Poir.	3033394	Ranunculus recurvatus Poir.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus recurvatus	3033394	NE",,
"7459480	Convallaria majalis L.	7459480	Convallaria majalis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Convallaria	2752066	Convallaria majalis	7459480	NE",,
"2722475	Carex striatula Michx.	2722475	Carex striatula Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex striatula	2722475	NE",,
"2728799	Carex austrina Mack.	2728799	Carex austrina Mack.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex austrina	2728799	NE",,
"2730125	Eriophorum viridicarinatum (Engelm.) Fernald	2730125	Eriophorum viridicarinatum (Engelm.) Fernald	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Eriophorum	2730118	Eriophorum viridicarinatum	2730125	LC",,
"2927351	Pycnanthemum flexuosum (Walter) Britton"," Sterns & Poggenb.	2927351	Pycnanthemum flexuosum (Walter) Britton"," Sterns & Poggenb.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Pycnanthemum	2927338	Pycnanthemum flexuosum	2927351	NE"
"3034526	Sium suave Walter	3034526	Sium suave Walter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Sium	3034525	Sium suave	3034526	LC",,
"3172049	Veronica officinalis L.	3172049	Veronica officinalis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica officinalis	3172049	NE",,
"5295097	Smilax auriculata Walter	5295097	Smilax auriculata Walter	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Smilacaceae	7702	Smilax	2740627	Smilax auriculata	5295097	NE",,
"5341112	Phyla nodiflora (L.) Greene	5341112	Phyla nodiflora (L.) Greene	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Verbenaceae	6689	Phyla	2925404	Phyla nodiflora	5341112	LC",,
"5384489	Arenaria lanuginosa (Michx.) Rohrb.	5384489	Arenaria lanuginosa (Michx.) Rohrb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Arenaria	7937950	Arenaria lanuginosa	5384489	LC",,
"5403057	Eupatorium hyssopifolium L.	5403057	Eupatorium hyssopifolium L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eupatorium	3142374	Eupatorium hyssopifolium	5403057	NE",,
"5702104	Eupatorium rotundifolium var. ovatum (Bigelow) Torr.	8386943	Eupatorium rotundifolium var. ovatum (Bigelow) Torr. ex DC.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eupatorium	3142374	Eupatorium rotundifolium	5403110	",,
"8530173	Chasmanthium nitidum (Baldwin ex Elliott) H.O.Yates	8530173	Chasmanthium nitidum (Baldwin ex Elliott) H.O.Yates	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Chasmanthium	2703074	Chasmanthium nitidum	8530173	NE",,
"5275316	Thelypteris palustris Schott	5275316	Thelypteris palustris Schott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Thelypteris	5937466	Thelypteris palustris	5275316	LC",,
"5356514	Lathyrus odoratus L.	5356514	Lathyrus odoratus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus odoratus	5356514	CR",,
"6430169	Stylisma patens subsp. angustifolia (Nash) Myint	6430169	Stylisma patens subsp. angustifolia (Nash) Myint	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Stylisma	2928454	Stylisma patens	2928458	",,
"7910933	Carex lonchocarpa Willd.	7910933	Carex lonchocarpa Willd.	2	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex lonchocarpa	7910933	NE",,
"9151957	Medicago sativa L.	9151957	Medicago sativa L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago sativa	9151957	LC",,
"3034611	Hydrocotyle bonariensis Comm. ex Lam.	3034611	Hydrocotyle bonariensis Comm. ex Lam.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Hydrocotyle	3034601	Hydrocotyle bonariensis	3034611	LC",,
"3082300	Limonium carolinianum (Walter) Britton	3082300	Limonium carolinianum (Walter) Britton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Plumbaginaceae	2419	Limonium	3082293	Limonium carolinianum	3082300	LC",,
"6418196	Asarum arifolium Michx.	5331104	Hexastylis arifolia (Michx.) Small	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Aristolochiaceae	3066	Hexastylis	2873958	Hexastylis arifolia	5331104	NE",,
"2692699	Xyris brevifolia Michx.	2692699	Xyris brevifolia Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Xyridaceae	8496	Xyris	2692599	Xyris brevifolia	2692699	NE",,
"2702870	Stenotaphrum secundatum (Walter) Kuntze	2702870	Stenotaphrum secundatum (Walter) Kuntze	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Stenotaphrum	2702869	Stenotaphrum secundatum	2702870	LC",,
"2721149	Rhynchospora chalarocephala Fernald & Gale	2721149	Rhynchospora chalarocephala Fernald & Gale	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora chalarocephala	2721149	NE",,
"3039468	Frangula caroliniana (Walter) A.Gray	3039468	Frangula caroliniana (Walter) A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rhamnaceae	2407	Frangula	3039453	Frangula caroliniana	3039468	LC",,
"3190971	Drosera capillaris Poir.	3190971	Drosera capillaris Poir.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Droseraceae	5399	Drosera	3190721	Drosera capillaris	3190971	NE",,
"5396073	Eurybia paludosa (Aiton) G.L.Nesom	5396073	Eurybia paludosa (Aiton) G.L.Nesom	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eurybia	3120531	Eurybia paludosa	5396073	NE",,
"5414248	Ilex opaca Aiton	5414248	Ilex opaca Aiton	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217	Ilex opaca	5414248	LC",,
"6370240	Rhexia mariana L.	6370240	Rhexia mariana L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Rhexia	7793133	Rhexia mariana	6370240	NE",,
"7100261	Morus rubra var. rubra	5361886	Morus rubra L.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Morus	2984545	Morus rubra	5361886	",,
"2704486	Coelorachis rugosa (Nutt.) Nash	4137409	Rottboellia rugosa Nutt.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Rottboellia	2704074	Rottboellia rugosa	4137409	NE",,
"2705144	Panicum dichotomiflorum Michx.	2705144	Panicum dichotomiflorum Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Panicum	2705064	Panicum dichotomiflorum	2705144	NE",,
"3039320	Ceanothus americanus var. intermedius (Pursh) Torr. & A.Gray	3039318	Ceanothus americanus L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rhamnaceae	2407	Ceanothus	3039297	Ceanothus americanus	3039318	",,
"3090726	Prenanthes alba L.	8023270	Nabalus albus (L.) Hook.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Nabalus	3123761	Nabalus albus	8023270	NE",,
"5699353	Chrysopsis aspera (A.Gray) Shuttlew. ex Small	6444720	Pityopsis aspera (A.Gray) Small	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pityopsis	3094299	Pityopsis aspera	6444720	NE",,
"8687899	Matelea decipiens (Alexander) Woodson	8687899	Matelea decipiens (Alexander) Woodson	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Matelea	3170475	Matelea decipiens	8687899	NE",,
"2650714	Asplenium platyneuron (L.) Britton"," Sterns & Poggenb.	2650714	Asplenium platyneuron (L.) Britton"," Sterns & Poggenb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium platyneuron	2650714	NE"
"2984185	Galactia erecta (Walter) Vail	2984185	Galactia erecta (Walter) Vail	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Galactia	2983979	Galactia erecta	2984185	NE",,
"3188867	Oenothera laciniata Hill	3188867	Oenothera laciniata Hill	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Oenothera	3188799	Oenothera laciniata	3188867	NE",,
"5331109	Hudsonia ericoides L.	5331109	Hudsonia ericoides L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Cistaceae	6635	Hudsonia	2874031	Hudsonia ericoides	5331109	NE",,
"5331184	Viola striata Aiton	5331184	Viola striata Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola striata	5331184	NE",,
"5388875	Solidago erecta Banks ex Pursh	5388875	Solidago erecta Banks ex Pursh	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago erecta	5388875	NE",,
"5389003	Solidago roanensis Porter	5389003	Solidago roanensis Porter	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago roanensis	5389003	NE",,
"5937468	Dryopteris goldiana (Hook. ex Goldie) A.Gray	11304494	Dryopteris goeldiana (Hook. ex Goldie) A.Gray	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Dryopteris	2651126	Dryopteris goeldiana	11304494	NE",,
"8295421	Sarracenia purpurea var. purpurea	7223577	Sarracenia purpurea subsp. purpurea	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sarraceniaceae	2426	Sarracenia	3190681	Sarracenia purpurea	5421389	",,
"3189532	Hypericum tetrapetalum Lam.	3189532	Hypericum tetrapetalum Lam.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum tetrapetalum	3189532	NE",,
"5334261	Lonicera dioica L.	5334261	Lonicera dioica L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Lonicera	2888645	Lonicera dioica	5334261	NE",,
"5285533	Pinus banksiana Lamb.	5285533	Pinus banksiana Lamb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241	Pinus banksiana	5285533	LC",,
